,country,region,population,article_title,revision_id,article_quality
5812,South Africa,SOUTHERN AFRICA,60.7,Alan Winde,1235103533,GA
5813,South Sudan,EASTERN AFRICA,11.1,Anisia Achieng,1223223050,Start
5814,South Sudan,EASTERN AFRICA,11.1,Elizabeth Acuei Yol,1219648005,Start
5815,South Sudan,EASTERN AFRICA,11.1,Wol Akec Akol,1093916563,Stub
5816,South Sudan,EASTERN AFRICA,11.1,Mayol Kur Akuei,1213647572,Stub
5817,South Sudan,EASTERN AFRICA,11.1,Alfred Futiyo Karaba,1225251895,Stub
5818,South Sudan,EASTERN AFRICA,11.1,Jacob Aligo,1178261933,Stub
5819,South Sudan,EASTERN AFRICA,11.1,Michael Lado Allah-Jabu,1215107662,Start
5820,South Sudan,EASTERN AFRICA,11.1,Augustino Kiri Gwolo,1229325134,Start
5821,South Sudan,EASTERN AFRICA,11.1,Paul Malong Awan,1233385951,C
5822,South Sudan,EASTERN AFRICA,11.1,Joseph Bakosoro,1189798127,Start
5823,South Sudan,EASTERN AFRICA,11.1,Tito Biel,1055829953,Start
5824,South Sudan,EASTERN AFRICA,11.1,Joseph Bol Chan,1195579149,Stub
5825,South Sudan,EASTERN AFRICA,11.1,Abraham Makoi Bol,1187621034,Stub
5826,South Sudan,EASTERN AFRICA,11.1,Bona Malwal,1235651454,GA
5827,South Sudan,EASTERN AFRICA,11.1,Peter Cirillo,1233240748,Stub
5828,South Sudan,EASTERN AFRICA,11.1,Cirino Hiteng Ofuho,1173314826,Start
5829,South Sudan,EASTERN AFRICA,11.1,Deng Deng Akuei,1175265686,Stub
5830,South Sudan,EASTERN AFRICA,11.1,William Deng Nhial,1229366536,C
5831,South Sudan,EASTERN AFRICA,11.1,Aldo Deng,1238472619,Start
5832,South Sudan,EASTERN AFRICA,11.1,Ronald Ruai Deng,919609685,Stub
5833,South Sudan,EASTERN AFRICA,11.1,Teker Riek Dong,918811425,Stub
5834,South Sudan,EASTERN AFRICA,11.1,John Malish Dujuk,1146507746,Stub
5835,South Sudan,EASTERN AFRICA,11.1,George Echom,1119848234,Start
5836,South Sudan,EASTERN AFRICA,11.1,Jacob Kuwinsuk Gale,1108503934,Stub
5837,South Sudan,EASTERN AFRICA,11.1,Naphtali Hassan Gale,1233313021,Stub
5838,South Sudan,EASTERN AFRICA,11.1,Joseph Garang,1119716991,Start
5839,South Sudan,EASTERN AFRICA,11.1,Isaac Cleto Hassan,1235672248,Stub
5840,South Sudan,EASTERN AFRICA,11.1,Sarah Cleto Hassan,1220786528,Start
5841,South Sudan,EASTERN AFRICA,11.1,Moro Isaac Jenesio,1218075053,C
5842,South Sudan,EASTERN AFRICA,11.1,Jieng Council of Elders,1234296589,Start
5843,South Sudan,EASTERN AFRICA,11.1,George Kongor Arop,1249045192,Stub
5844,South Sudan,EASTERN AFRICA,11.1,Baba Medan Konya,919549108,Stub
5845,South Sudan,EASTERN AFRICA,11.1,Abudhok Ayang Kur,1167584381,Stub
5846,South Sudan,EASTERN AFRICA,11.1,Alex Latio Elia,1219357849,Stub
5847,South Sudan,EASTERN AFRICA,11.1,Natisio Loluke,1133325629,Stub
5848,South Sudan,EASTERN AFRICA,11.1,Martin Elia Lomuro,1159039404,Start
5849,South Sudan,EASTERN AFRICA,11.1,Joseph Lual Acuil,1063289231,Start
5850,South Sudan,EASTERN AFRICA,11.1,Luigi Adwok,1171543658,GA
5851,South Sudan,EASTERN AFRICA,11.1,Mabior Garang De-Mabior,1250608232,Start
5852,South Sudan,EASTERN AFRICA,11.1,Rin Tuec,1192898844,Stub
5853,South Sudan,EASTERN AFRICA,11.1,Moses Kacoul Machar,1151274280,Stub
5854,South Sudan,EASTERN AFRICA,11.1,Manasseh Magok,1217520697,Stub
5855,South Sudan,EASTERN AFRICA,11.1,Simon Mijok Majak,1250096002,Stub
5856,South Sudan,EASTERN AFRICA,11.1,Madang Majok,930031820,Stub
5857,South Sudan,EASTERN AFRICA,11.1,Abraham Gum Makuach,1225529087,Stub
5858,South Sudan,EASTERN AFRICA,11.1,Zakaria Matur Makuer,1193125145,Start
5859,South Sudan,EASTERN AFRICA,11.1,Juma Ali Malou,1185968456,Stub
5860,South Sudan,EASTERN AFRICA,11.1,Africano Mande,1249472514,C
5861,South Sudan,EASTERN AFRICA,11.1,Mary Mawai,1202620554,Stub
5862,South Sudan,EASTERN AFRICA,11.1,James Ajongo Mawut,1247863771,Stub
5863,South Sudan,EASTERN AFRICA,11.1,Peter Mayen,1224366785,Start
5864,South Sudan,EASTERN AFRICA,11.1,Afikaano Monday,919576350,Stub
5865,South Sudan,EASTERN AFRICA,11.1,Joseph Monytuil,1133136974,Stub
5866,South Sudan,EASTERN AFRICA,11.1,Paulino Matip Nhial,1227687707,GA
5867,South Sudan,EASTERN AFRICA,11.1,Elias Waya Nyipuoc,960248404,Start
5868,South Sudan,EASTERN AFRICA,11.1,Paulino Lukudu Obede,1243801134,C
5869,South Sudan,EASTERN AFRICA,11.1,Bona Panek,919581650,Stub
5870,South Sudan,EASTERN AFRICA,11.1,Ajonye Perpetua,1242434443,B
5871,South Sudan,EASTERN AFRICA,11.1,Simon Kun Puoch,1226454859,Stub
5872,South Sudan,EASTERN AFRICA,11.1,Puot Kang Chol,1216135728,Start
5873,South Sudan,EASTERN AFRICA,11.1,Patrick Raphael,1219647987,Stub
5874,South Sudan,EASTERN AFRICA,11.1,Siricio Iro Wani,1215348942,C
5875,South Sudan,EASTERN AFRICA,11.1,Tong Akeen Ngor,1229088378,Stub
5876,South Sudan,EASTERN AFRICA,11.1,Dier Tong Ngor,1236112844,Start
5877,South Sudan,EASTERN AFRICA,11.1,James Tor Monybuny,1177484677,Start
5878,South Sudan,EASTERN AFRICA,11.1,Elias Nyamlell Wako,1244019887,C
5879,South Sudan,EASTERN AFRICA,11.1,Augustino Jadalla Wani,1222765171,Start
5880,South Sudan,EASTERN AFRICA,11.1,Juma Saeed Worju,1250095994,Stub
5881,South Sudan,EASTERN AFRICA,11.1,Justin Yak,1241604463,Stub
5882,South Sudan,EASTERN AFRICA,11.1,Patrick Zamoi,1162680534,Stub
5883,Spain,SOUTHERN EUROPE,48.3,Claro Abánades López,1227200999,FA
5884,Spain,SOUTHERN EUROPE,48.3,Joaquín Abarca,1033407869,Stub
5885,Spain,SOUTHERN EUROPE,48.3,Domingo de Acassuso,1244200942,Start
5886,Spain,SOUTHERN EUROPE,48.3,Luis Alarcón de la Lastra,1212186504,C
5887,Spain,SOUTHERN EUROPE,48.3,Gil Álvarez Carrillo de Albornoz,1249253793,C
5888,Spain,SOUTHERN EUROPE,48.3,Tomás Allende,1225374044,C
5889,Spain,SOUTHERN EUROPE,48.3,Luis Almarcha Hernández,1212187829,Start
5890,Spain,SOUTHERN EUROPE,48.3,Alonso III Fonseca,1249363363,C
5891,Spain,SOUTHERN EUROPE,48.3,"Fadrique de Toledo, 1st Marquess of Valdueza",1246276424,C
5892,Spain,SOUTHERN EUROPE,48.3,Fadrique Alvarez de Toledo y Ponce de León,1232331231,Start
5893,Spain,SOUTHERN EUROPE,48.3,"Fernando Álvarez de Toledo, 3rd Duke of Alba",1249404813,C
5894,Spain,SOUTHERN EUROPE,48.3,García Álvarez de Toledo y Osorio,1243820129,Start
5895,Spain,SOUTHERN EUROPE,48.3,"García de Toledo Osorio, 6th Marquess of Villafranca",1242065267,Start
5896,Spain,SOUTHERN EUROPE,48.3,Manuel Joaquín Álvarez de Toledo,1234633595,C
5897,Spain,SOUTHERN EUROPE,48.3,"Pedro de Toledo Osorio, 5th Marquess of Villafranca",1185175145,Start
5898,Spain,SOUTHERN EUROPE,48.3,Diego de Alvear y Ponce de León,1109548816,C
5899,Spain,SOUTHERN EUROPE,48.3,Martín de Álzaga,1242284347,Start
5900,Spain,SOUTHERN EUROPE,48.3,Antonio Gutiérrez y Ulloa,1232042818,C
5901,Spain,SOUTHERN EUROPE,48.3,Mario Arana,1248345511,C
5902,Spain,SOUTHERN EUROPE,48.3,Ramón de Aras Jáuregui,1225960138,C
5903,Spain,SOUTHERN EUROPE,48.3,Alfonso Ardura,1239244518,C
5904,Spain,SOUTHERN EUROPE,48.3,Buenaventura Carlos Aribau,1241430575,Start
5905,Spain,SOUTHERN EUROPE,48.3,Manuel de Aróstegui Sáenz de Olamendi,1222718418,Stub
5906,Spain,SOUTHERN EUROPE,48.3,Anna Arqué i Solsona,1227092865,Start
5907,Spain,SOUTHERN EUROPE,48.3,Antonio Arrúe Zarauz,1249171201,FA
5908,Spain,SOUTHERN EUROPE,48.3,Alberto Aznar,1239244515,GA
5909,Spain,SOUTHERN EUROPE,48.3,Vicente Bacallar,1157092874,C
5910,Spain,SOUTHERN EUROPE,48.3,Ignacio Baleztena Ascárate,1226871737,FA
5911,Spain,SOUTHERN EUROPE,48.3,"José Baquíjano y Carrillo, Count of Vistaflorida",1239358433,Start
5912,Spain,SOUTHERN EUROPE,48.3,Miguel Barroso Ayats,1199053571,Stub
5913,Spain,SOUTHERN EUROPE,48.3,Alfonso Soriano Benítez de Lugo,1222085341,Start
5914,Spain,SOUTHERN EUROPE,48.3,Joseph Blás de Gainza,1237282903,Stub
5915,Spain,SOUTHERN EUROPE,48.3,Juan Antonio Bolea,1100828029,Stub
5916,Spain,SOUTHERN EUROPE,48.3,Gaspar de Borja y Velasco,1249278053,C
5917,Spain,SOUTHERN EUROPE,48.3,Alberto Bosch y Fustegueras,1222273738,GA
5918,Spain,SOUTHERN EUROPE,48.3,"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",1222965894,Start
5919,Spain,SOUTHERN EUROPE,48.3,Blas Camacho,1101437075,Stub
5920,Spain,SOUTHERN EUROPE,48.3,José Manuel Campa,1250195353,Start
5921,Spain,SOUTHERN EUROPE,48.3,Carlos Cañal y Migolla,1247065861,Start
5922,Spain,SOUTHERN EUROPE,48.3,Antonio Carro Martínez,1104381249,Stub
5923,Spain,SOUTHERN EUROPE,48.3,"Nicolás de Carvajal, Marquis of Sarria",1239399581,Start
5924,Spain,SOUTHERN EUROPE,48.3,Francesc de Castellví i de Vic,1247845408,Stub
5925,Spain,SOUTHERN EUROPE,48.3,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",1180262117,Start
5926,Spain,SOUTHERN EUROPE,48.3,"Luis Francisco de la Cerda, 9th Duke of Medinaceli",1244697451,Start
5927,Spain,SOUTHERN EUROPE,48.3,Ramón Chíes,1229508444,Start
5928,Spain,SOUTHERN EUROPE,48.3,Diego Clemencín,1231354870,Start
5929,Spain,SOUTHERN EUROPE,48.3,Octavio Cuartero Cifuentes,1225783850,Stub
5930,Spain,SOUTHERN EUROPE,48.3,"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",1237178682,Start
5931,Spain,SOUTHERN EUROPE,48.3,Rafael de Mendizábal Allende,1243973381,Stub
5932,Spain,SOUTHERN EUROPE,48.3,Juan Donoso Cortés,1242935889,C
5933,Spain,SOUTHERN EUROPE,48.3,Carles Duarte i Montserrat,1198285042,C
5934,Spain,SOUTHERN EUROPE,48.3,Julián Elorza Aizpuru,1240818582,FA
5935,Spain,SOUTHERN EUROPE,48.3,Juan de Escobedo,1230344651,Start
5936,Spain,SOUTHERN EUROPE,48.3,Gaspar de Espinosa,1236908465,Start
5937,Spain,SOUTHERN EUROPE,48.3,Víctor Eusa Razquin,1241488542,FA
5938,Spain,SOUTHERN EUROPE,48.3,Carlos Fabra Carreras,1239574422,GA
5939,Spain,SOUTHERN EUROPE,48.3,"Diego Felipez de Guzmán, 1st Marquess of Leganés",1206053852,C
5940,Spain,SOUTHERN EUROPE,48.3,Evaristo Fernández de San Miguel,1240676368,B
5941,Spain,SOUTHERN EUROPE,48.3,Miguel Ángel Fernández-Palacios,1223713147,Start
5942,Spain,SOUTHERN EUROPE,48.3,Antonio Flores de Lemus,1069012803,Start
5943,Spain,SOUTHERN EUROPE,48.3,Josep Fornas,1100828052,Stub
5944,Spain,SOUTHERN EUROPE,48.3,Chato Galante,1226438941,Stub
5945,Spain,SOUTHERN EUROPE,48.3,Guillermo Galeote,1150269450,Stub
5946,Spain,SOUTHERN EUROPE,48.3,Mar Garcia,1246159813,C
5947,Spain,SOUTHERN EUROPE,48.3,Álvaro Gil-Robles,1229529392,Start
5948,Spain,SOUTHERN EUROPE,48.3,Juan Carlos Guerra Zunzunegui,1104380457,Stub
5949,Spain,SOUTHERN EUROPE,48.3,"Gaspar Méndez de Haro, 7th Marquess of Carpio",1241147612,C
5950,Spain,SOUTHERN EUROPE,48.3,"Pedro Henriquez de Acevedo, Count of Fuentes",1150802341,Start
5951,Spain,SOUTHERN EUROPE,48.3,Pedro de Herrera,1059696308,Stub
5952,Spain,SOUTHERN EUROPE,48.3,Eleazar Huerta Valcárcel,1225797093,Stub
5953,Spain,SOUTHERN EUROPE,48.3,Alonso de Idiáquez y Yurramendi,1239332087,Start
5954,Spain,SOUTHERN EUROPE,48.3,Blas Infante,1232417015,GA
5955,Spain,SOUTHERN EUROPE,48.3,Erasmo Janer Gironella,1221936125,FA
5956,Spain,SOUTHERN EUROPE,48.3,Manuel Jiménez de Parga,1245719803,Stub
5957,Spain,SOUTHERN EUROPE,48.3,Hernando de Lerma,1212104966,Start
5958,Spain,SOUTHERN EUROPE,48.3,José Pascual de Liñán y Eguizábal,1224412530,FA
5959,Spain,SOUTHERN EUROPE,48.3,Pero López de Ayala,1150849598,C
5960,Spain,SOUTHERN EUROPE,48.3,Luis Rosado Bretón,1156485593,Start
5961,Spain,SOUTHERN EUROPE,48.3,Álvaro de Luna,1243332684,C
5962,Spain,SOUTHERN EUROPE,48.3,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",1163078004,Start
5963,Spain,SOUTHERN EUROPE,48.3,Juli Marial Tey,1182696836,Start
5964,Spain,SOUTHERN EUROPE,48.3,Manuel Marliani,1225503688,Stub
5965,Spain,SOUTHERN EUROPE,48.3,Marquis of Amboage,1220853317,Stub
5966,Spain,SOUTHERN EUROPE,48.3,Dolors Martí Domènech,1221176889,C
5967,Spain,SOUTHERN EUROPE,48.3,José Luna Meléndez,1225807985,Start
5968,Spain,SOUTHERN EUROPE,48.3,Luis Méndez de Haro,1243477890,C
5969,Spain,SOUTHERN EUROPE,48.3,Bernardino de Mendoza,1245653702,Start
5970,Spain,SOUTHERN EUROPE,48.3,Marcelino Menéndez y Pelayo,1245487601,C
5971,Spain,SOUTHERN EUROPE,48.3,Luis Minguela,1164369400,Start
5972,Spain,SOUTHERN EUROPE,48.3,Salvador Minguijón Adrián,1226876537,FA
5973,Spain,SOUTHERN EUROPE,48.3,Pep Mòdol,1104404965,Stub
5974,Spain,SOUTHERN EUROPE,48.3,Rafael Molera,1248365842,C
5975,Spain,SOUTHERN EUROPE,48.3,Rafael Montoro,1243522972,Stub
5976,Spain,SOUTHERN EUROPE,48.3,Guillermo Morphy,1228639807,C
5977,Spain,SOUTHERN EUROPE,48.3,Pere Navarro Olivella,1177249853,Start
5978,Spain,SOUTHERN EUROPE,48.3,Trinitat Neras i Plaja,1228644300,Stub
5979,Spain,SOUTHERN EUROPE,48.3,Juan Everardo Nithard,1245200718,Start
5980,Spain,SOUTHERN EUROPE,48.3,Pablo de Olavide,1158835762,Start
5981,Spain,SOUTHERN EUROPE,48.3,Álvaro d'Ors Pérez-Peix,1249899212,FA
5982,Spain,SOUTHERN EUROPE,48.3,Román Oyarzun Oyarzun,1235475298,FA
5983,Spain,SOUTHERN EUROPE,48.3,Juan Pacheco,1243332699,C
5984,Spain,SOUTHERN EUROPE,48.3,Juan Palarea Blanes,1241607000,C
5985,Spain,SOUTHERN EUROPE,48.3,Berenguer de Palou II,1186657248,Start
5986,Spain,SOUTHERN EUROPE,48.3,Javier María Pascual Ibañez,1249112719,FA
5987,Spain,SOUTHERN EUROPE,48.3,Pedro Antonio de Aragón,1219603807,Start
5988,Spain,SOUTHERN EUROPE,48.3,Juan Manuel de la Peña Bonifaz,1249716627,Start
5989,Spain,SOUTHERN EUROPE,48.3,Antonio Pérez Crespo,1221357654,Start
5990,Spain,SOUTHERN EUROPE,48.3,Antonio Pérez (statesman),1248626781,C
5991,Spain,SOUTHERN EUROPE,48.3,Manuel Pizarro Moreno,1242934173,Start
5992,Spain,SOUTHERN EUROPE,48.3,Luis Gabriel Portillo,1245598382,Start
5993,Spain,SOUTHERN EUROPE,48.3,Pablo de Porturas y Landázuri,1240726735,Stub
5994,Spain,SOUTHERN EUROPE,48.3,Jesús Quijano,1177450947,Start
5995,Spain,SOUTHERN EUROPE,48.3,Domingo Ram y Lanaja,1240004197,Start
5996,Spain,SOUTHERN EUROPE,48.3,Luis de Requesens y Relat,1231552001,Start
5997,Spain,SOUTHERN EUROPE,48.3,Galceran de Requesens y Santa Coloma,800277980,Start
5998,Spain,SOUTHERN EUROPE,48.3,Rafael del Riego,1221860007,C
5999,Spain,SOUTHERN EUROPE,48.3,Miguel Romero (activist),1069043798,Stub
6000,Spain,SOUTHERN EUROPE,48.3,Julio Ruiz de Alda,1245604174,Start
6001,Spain,SOUTHERN EUROPE,48.3,Alfonso Rus,1209070934,Start
6002,Spain,SOUTHERN EUROPE,48.3,Gabriel von Salamanca-Ortenburg,1248329683,C
6003,Spain,SOUTHERN EUROPE,48.3,Sampiro,1181106953,C
6004,Spain,SOUTHERN EUROPE,48.3,Rafael Sánchez Guerra,1237052549,Start
6005,Spain,SOUTHERN EUROPE,48.3,Belén de Sárraga,1225826824,C
6006,Spain,SOUTHERN EUROPE,48.3,José Sisto,1092505399,C
6007,Spain,SOUTHERN EUROPE,48.3,Pedro Soto (politician),1099628635,Stub
6008,Spain,SOUTHERN EUROPE,48.3,"Juan de Tassis, 1st Count of Villamediana",1237348476,B
6009,Spain,SOUTHERN EUROPE,48.3,Francisco Elías de Tejada y Spínola,1240811856,FA
6010,Spain,SOUTHERN EUROPE,48.3,José Perelló Torrens,1188172684,Start
6011,Spain,SOUTHERN EUROPE,48.3,Arantza Urkaregi,1237941525,Start
6012,Spain,SOUTHERN EUROPE,48.3,Fernando de Valdés y Salas,1233552005,Start
6013,Spain,SOUTHERN EUROPE,48.3,Mauro Varela,1161077572,Stub
6014,Spain,SOUTHERN EUROPE,48.3,Rodrigo Vázquez de Arce,1234472572,Start
6015,Spain,SOUTHERN EUROPE,48.3,José Joaquín de Viana,1238088449,Start
6016,Spain,SOUTHERN EUROPE,48.3,Narcís Vinyoles,1215856775,Start
6017,Spain,SOUTHERN EUROPE,48.3,Pedro Vives,1223572479,GA
6018,Spain,SOUTHERN EUROPE,48.3,Alberto Zarraoa,1243871603,C
6019,Spain,SOUTHERN EUROPE,48.3,Mariano Zufía Urrizalqui,1231889136,FA
6020,Sri Lanka,SOUTH ASIA,22.7,Somawansa Amarasinghe,1243073099,GA
6021,Sri Lanka,SOUTH ASIA,22.7,Chanaka Amaratunga,1241483000,C
6022,Sri Lanka,SOUTH ASIA,22.7,Kumari Balasuriya,1231601129,Stub
6023,Sri Lanka,SOUTH ASIA,22.7,W. E. Boteju,1249868654,Stub
6024,Sri Lanka,SOUTH ASIA,22.7,Simon Casie Chetty,1179725774,C
6025,Sri Lanka,SOUTH ASIA,22.7,Cissy Cooray,1219814539,Start
6026,Sri Lanka,SOUTH ASIA,22.7,Shirley Corea,1248778602,C
6027,Sri Lanka,SOUTH ASIA,22.7,Albert L. De Alwis Seneviratne,1185717129,Stub
6028,Sri Lanka,SOUTH ASIA,22.7,A. J. R. de Soysa,1187003494,Start
6029,Sri Lanka,SOUTH ASIA,22.7,Evelyn de Soysa,1219815222,C
6030,Sri Lanka,SOUTH ASIA,22.7,David Dharmakeerthi,1228230937,C
6031,Sri Lanka,SOUTH ASIA,22.7,J. C. Dias Bandaranaike,1203311671,Stub
6032,Sri Lanka,SOUTH ASIA,22.7,Dhamma Dissanayake,1249711541,Stub
6033,Sri Lanka,SOUTH ASIA,22.7,B. H. Dunuwille,1165315563,Stub
6034,Sri Lanka,SOUTH ASIA,22.7,Niluka Ekanayake,1249650915,Start
6035,Sri Lanka,SOUTH ASIA,22.7,William Ellawala,1225851585,Start
6036,Sri Lanka,SOUTH ASIA,22.7,C. H. Z. Fernando,1247700741,C
6037,Sri Lanka,SOUTH ASIA,22.7,Sam Peter Christopher Fernando,1179726139,Start
6038,Sri Lanka,SOUTH ASIA,22.7,Saman Piyasiri Fernando,1222339547,GA
6039,Sri Lanka,SOUTH ASIA,22.7,William Gopallawa,1247954900,C
6040,Sri Lanka,SOUTH ASIA,22.7,C. T. Grero,1165316159,Stub
6041,Sri Lanka,SOUTH ASIA,22.7,Deepthi Kumara Gunarathne,1183509148,Stub
6042,Sri Lanka,SOUTH ASIA,22.7,Prasanna Gunawardena,1165316165,Stub
6043,Sri Lanka,SOUTH ASIA,22.7,S. N. W. Hulugalle,1165316163,Stub
6044,Sri Lanka,SOUTH ASIA,22.7,Herbert Eric Jansz,1165315225,Stub
6045,Sri Lanka,SOUTH ASIA,22.7,Peshala Jayarathne,1239991644,Stub
6046,Sri Lanka,SOUTH ASIA,22.7,M. P. Jayasinghe,1165316210,Stub
6047,Sri Lanka,SOUTH ASIA,22.7,Layard Jayasundera,1165316191,Stub
6048,Sri Lanka,SOUTH ASIA,22.7,Dayan Jayatilleka,1245069718,GA
6049,Sri Lanka,SOUTH ASIA,22.7,Ranil Jayawardena,1247270745,GA
6050,Sri Lanka,SOUTH ASIA,22.7,Stanley Kalpage,1242818277,Start
6051,Sri Lanka,SOUTH ASIA,22.7,Neville Kanakaratna,1242818283,Start
6052,Sri Lanka,SOUTH ASIA,22.7,Asoka Karunaratne,1229954743,Start
6053,Sri Lanka,SOUTH ASIA,22.7,Nagananda Kodituwakku,1238953988,B
6054,Sri Lanka,SOUTH ASIA,22.7,Kulasiri Kumarage,1191466959,Start
6055,Sri Lanka,SOUTH ASIA,22.7,Hermann Albert Loos,1245891070,Start
6056,Sri Lanka,SOUTH ASIA,22.7,Theodore Barcroft L. Moonemalle,1247654120,Stub
6057,Sri Lanka,SOUTH ASIA,22.7,National Union of Workers (Sri Lanka),1247354907,Start
6058,Sri Lanka,SOUTH ASIA,22.7,James Peter Obeyesekere I,1179726399,Stub
6059,Sri Lanka,SOUTH ASIA,22.7,Solomon Christoffel Obeyesekere,1182990163,Start
6060,Sri Lanka,SOUTH ASIA,22.7,Craig Ondarchie,1230349981,Start
6061,Sri Lanka,SOUTH ASIA,22.7,P. B. Dissanayake,1165316456,Stub
6062,Sri Lanka,SOUTH ASIA,22.7,Tikiri Bandara Panabokke I,1190525825,Stub
6063,Sri Lanka,SOUTH ASIA,22.7,Sujatha Paramanathan,1247649621,C
6064,Sri Lanka,SOUTH ASIA,22.7,James Peiris,1241519028,GA
6065,Sri Lanka,SOUTH ASIA,22.7,M. V. P. Peiris,1242818794,Start
6066,Sri Lanka,SOUTH ASIA,22.7,Marshal Perera,1165316488,Start
6067,Sri Lanka,SOUTH ASIA,22.7,Jude Perera,1240127199,Stub
6068,Sri Lanka,SOUTH ASIA,22.7,J. G. Philipsz Panditaratne,1184818193,Stub
6069,Sri Lanka,SOUTH ASIA,22.7,Rishi Senthil Raj,1222315999,Start
6070,Sri Lanka,SOUTH ASIA,22.7,Gotabaya Rajapaksa,1250415824,B
6071,Sri Lanka,SOUTH ASIA,22.7,Wilfred Martin Rajapakse,1179726523,Stub
6072,Sri Lanka,SOUTH ASIA,22.7,Vijitha Rohana,1240463277,Start
6073,Sri Lanka,SOUTH ASIA,22.7,Prasanna Shamal Senarath,1219818027,Stub
6074,Sri Lanka,SOUTH ASIA,22.7,Allan Morley Spaar,1249461630,Start
6075,Sri Lanka,SOUTH ASIA,22.7,Tamil Progressive Alliance,1247900823,Start
6076,Sri Lanka,SOUTH ASIA,22.7,O. C. Tillekeratne,1219817745,Stub
6077,Sri Lanka,SOUTH ASIA,22.7,Stanley Tillekeratne,1227894711,Stub
6078,Sri Lanka,SOUTH ASIA,22.7,Up-Country People's Front,1189504219,Stub
6079,Sri Lanka,SOUTH ASIA,22.7,Nalini Weerawanni,1239993755,Stub
6080,Sri Lanka,SOUTH ASIA,22.7,Chandradasa Wijesinghe,1187003994,Start
6081,Sri Lanka,SOUTH ASIA,22.7,Sirimal Wijesinghe,1213943792,Start
6082,Sri Lanka,SOUTH ASIA,22.7,Rohana Wijeweera,1249738578,C
6083,Sri Lanka,SOUTH ASIA,22.7,Gerard Wijeyekoon,1190484705,Stub
6084,Sudan,NORTHERN AFRICA,48.1,Adil Abdel Aati,1234479270,C
6085,Sudan,NORTHERN AFRICA,48.1,Abdel Fattah al-Maghrabi,1215349032,Start
6086,Sudan,NORTHERN AFRICA,48.1,Abdel Halim Mohamed,1249045451,GA
6087,Sudan,NORTHERN AFRICA,48.1,Ahmad Muhammad Salih,1250277094,C
6088,Sudan,NORTHERN AFRICA,48.1,Ahmed Mohammed Yassin,1215886938,C
6089,Sudan,NORTHERN AFRICA,48.1,Ali wad Hilu,1174316394,Stub
6090,Sudan,NORTHERN AFRICA,48.1,Mirghani Alnasri,1232037123,Start
6091,Sudan,NORTHERN AFRICA,48.1,Samuel Aru Bol,1240695162,Start
6092,Sudan,NORTHERN AFRICA,48.1,Tahani Abdalla Attia Gasmalla,1231858620,Stub
6093,Sudan,NORTHERN AFRICA,48.1,Ibrahim Balandiya,1249045163,Stub
6094,Sudan,NORTHERN AFRICA,48.1,Daud Bolad,1159405029,C
6095,Sudan,NORTHERN AFRICA,48.1,Bona Malwal,1235651454,GA
6096,Sudan,NORTHERN AFRICA,48.1,Dardiri Mohammed Osman,1250649898,C
6097,Sudan,NORTHERN AFRICA,48.1,Ahmed Diraige,1184800375,B
6098,Sudan,NORTHERN AFRICA,48.1,El-Shafie Ahmed el-Sheikh,1234479341,C
6099,Sudan,NORTHERN AFRICA,48.1,Bishop Philip Abbas Ghaboush,1185627983,Stub
6100,Sudan,NORTHERN AFRICA,48.1,Zakaria Chol Gideon Gakmar,1142883735,Stub
6101,Sudan,NORTHERN AFRICA,48.1,Shartai Jaafar Abdel Hakam,1131930191,Stub
6102,Sudan,NORTHERN AFRICA,48.1,Ja'afar Abdul El Hakh,1230682917,Stub
6103,Sudan,NORTHERN AFRICA,48.1,Khader Hamad,1220926150,Stub
6104,Sudan,NORTHERN AFRICA,48.1,Khalil Ibrahim,1219271670,C
6105,Sudan,NORTHERN AFRICA,48.1,Jarvis Yak,1212603232,Start
6106,Sudan,NORTHERN AFRICA,48.1,Osman Kebir,1249045186,Stub
6107,Sudan,NORTHERN AFRICA,48.1,George Kongor Arop,1249045192,Stub
6108,Sudan,NORTHERN AFRICA,48.1,Luigi Adwok,1171543658,GA
6109,Sudan,NORTHERN AFRICA,48.1,Saeed Madibo,1235398863,Stub
6110,Sudan,NORTHERN AFRICA,48.1,Amin Mekki Medani,1245331928,C
6111,Sudan,NORTHERN AFRICA,48.1,Jimmy Lemi Milla,1249045200,Start
6112,Sudan,NORTHERN AFRICA,48.1,Mohamed al-Baghir Ahmed,1242385930,C
6113,Sudan,NORTHERN AFRICA,48.1,Mohamed El-Amin Ahmed El-Tom,1242269376,B
6114,Sudan,NORTHERN AFRICA,48.1,Mubarak Shaddad,1250587596,C
6115,Sudan,NORTHERN AFRICA,48.1,Muhammad al-Mahdi al-Majdhub,1228998018,GA
6116,Sudan,NORTHERN AFRICA,48.1,Muhammad Sa'id al-Qaddal,1163542334,C
6117,Sudan,NORTHERN AFRICA,48.1,Muhammad Sharif (Kalifa),1174958200,Start
6118,Sudan,NORTHERN AFRICA,48.1,Abdallahi ibn Muhammad,1193384074,GA
6119,Sudan,NORTHERN AFRICA,48.1,Abdul-Hamid Musa Kasha,1249045206,Stub
6120,Sudan,NORTHERN AFRICA,48.1,Muhammad Nadi Pasha,1249283227,Start
