article,rev_id
Bisayo Busari-Akinnadeju,1224270625
Ibrahim Mohammed Bomai,1248720028
Alhaji Hassan Dalhat,1041777508
Ibrahim Abdullahi Danbaba,1246598552
Ahmed Musa Dangiwa,1200817722
David Dafinone,1249772100
Rukayya Dawayya,1246220020
Anamero Sunday Dekeri,1247119892
Tonto Dikeh,1246220034
Dipo Dina,1202540135
Bunmi Dipo Salami,1232995202
Donald Ojogo,1250250353
Usman Mamman Durkwa,1197400198
David Edevbie,1249043995
Yul Edochie,1249801645
Edwin Clark (politician),1197669418
Alex Egbona,1238986408
Chris Ekiyor,1213553243
Ekperikpe Ekpo,1249260265
Owoidighe Ekpoatai,1236704701
Alex Ekwueme,1249045033
Uzoma Emenike,1250224226
Ken Erics,1246220044
Tunde Eso,1186199883
Effiong Okon Eyo,1179809941
Love Ezema,1221676650
Francis Adenigba Fadahunsi,1158624834
Femi Falana,1250200022
Ayo Fasanmi,1247053005
Ayo Fayose,1248860898
Babatunde Fowler,1188312683
Ismaila Isa Funtua,1218160379
Zakariyau Galadima,1246948271
Abdullahi Idris Garba,1185669268
Alabo Dakorinama George-Kelly,1216045204
Boma Goodhead,1206181815
Abdullahi Abubakar Gumel,1250601261
Hadi Sirika,1240578422
Hamisu Musa,1240396139
Cyril Godwin Hart,1241090533
Herman Hembe,1149491450
Humphrey Omo-Osagie,1144218043
Gregory Ibe,1245461287
Akanu Ibiam,1233279599
Ibrahim Tako,1246222619
Eric Kelechi Igwe,1225736304
Dele Gboluga Ikengboju,1236563572
Alvan Ikoku,1227608910
S.G. Ikoku,1140523065
Nkechi Ikpeazu,1235151881
Terkimbi Ikyange,1202786191
Neda Imasuen,1246220457
Christopher Imumolen,1220771535
Modupe Irele,1193042351
Joseph Itotoh,1140514519
Sunday Iyahen,1243726078
Osaigbovo Iyoha,1232541045
Rafiu Jafojo,1246220604
Manasseh Daniel Jatau,1238159613
Ibrahim Usman Jibril,1250601270
Mercy Johnson,1248330894
Alex Kadiri,1250590242
Ahmad Babba Kaita,1250601354
Balarabe Shehu Kakale,1246220838
Dauda Kako Are,1165025935
Onwuka Kalu,1219858469
Idris Garba Kareka,1243414573
Ayodeji Karim,1235211765
Mariam Yalwaji Katagum,1222702415
Khalil Halilu,1230812938
Kingsley Kuku,1232901103
Ibrahim Aminu Kurami,1223117994
Abdulkadir Kure,1249044878
Ahmed Kusamotu,1221714733
Isaac Kwallu,1246139130
Michael Kwanashie,1246565093
Abba Kyari,1248451106
Titilayo Laoye-Tomori,1246888806
Albert Legogie,1175840512
Salisu Abubakar Maikasuwa,1246234621
Khamisu Ahmed Mailantarki,1153781449
Ibrahim Makama Misau,1248040951
Ahmed Marafa,1249041342
Badiyya Hassan Mashi,1241297432
Louis Mbanefo,1246222636
Sebastian Okechukwu Mezu,1164841567
Zubby Michael,1249961006
Mohammed Sani Idriss,1211656983
Danladi Mohammed,1118324123
Janet Nwadiogo Mokelu,1057572468
Fati Muhammad,1246220058
Sunusi Musa,1214808205
Saliu Mustapha,1250321633
Umar Namadi,1250601272
Muhammad Mamman Nami,1200771302
Ajuri Ngelale,1246148444
Suleiman Oba Nimota,1147339670
Uchechukwu Nnam-Obi,1242953473
Frank Nneji,1221528261
Justin Nnorom,1210096515
Blessing Nwagba,1180361858
Dozie Nwankwo,1216142634
Nnia Nwodo,1248330373
Oba C. D. Akran,1140518309
Patrick Obahiagbon,1191433333
Gaius Obaseki,1238316276
Peter Odey,1249042317
Bernard Odoh,1246220787
Godwin Ogbaga,1249702099
Chigozie Ogbu,1241972007
Osita Ogbu,1249458548
Chris Ogiemwonyi,1188502780
Clem Ohameze,1246220069
Abubakar Sadiku Ohere,1250563956
Sinatu Ojikutu,1140522870
Edward Ikem Okeke,1141350487
J. O. J. Okezie,1246965044
Kenneth Okonkwo,1246220072
Daniel Okungbowa,1246220482
Doyin Okupe,1247060831
Samson Okwu,1159264529
Alabi Hassan Olajoku,1169612000
Ali Olanusi,1158721985
Raheem Olawuyi,1140522153
Funmilayo Olayinka,1230459371
Folake Olunloyo,1245626495
Evelyn Omavowan Oboro,1241784585
Adedayo Omolafe,1177285621
Emmanuel Onwe,1244578373
D. K. Onwenu,1243230589
Nkeiruka Onyejeocha,1177240756
Wenike Opurum Briggs,1250419442
Kayode Otitoju,1250590195
Luqman Oyebisi Ilaka,1243032430
Gboyega Oyetola,1246797559
Amal Pepple,1228528579
Prince B.B Apugo,1246487385
Dikko Umar Radda,1248858099
Gbadebo Rhodes-Vivour,1245870190
Rufai Hanga,1242932427
Saheed Popoola,1211497548
Iziaq Adekunle Salako,1246732640
Bamidele Salam,1240825566
Thompson Salubi,1207104477
Yabagi Sani,1249041750
Sanusi Ohiare,1215474601
Olusola Saraki,1249041363
Mamman Shata,1227339915
Garba Shehu,1250601333
Mustapha Baba Shehuri,1244587845
Terhemba Shija,1140522160
Moses Shipi,1186613019
Kunle Soname,1220848508
Otunba Fatai Sowemimo,1220229522
Omoyele Sowore treason charges,1248583203
Olaokun Soyinka,1248925413
Abubakar Y. Suleiman,1248763179
Sunday Cyriacus Umeha,1247120279
Nkiru Sylvanus,1246220078
Ibrahim Tahir,1248763321
Oshodi Tapa,1216657149
Tomiwa Aladekomo,1247119888
Bridget Twar,1149479906
Titus Uba,1246627224
Ifeanyi Uchendu,1229889299
S. K. E. Udeh-Okoye,1136131935
Charles Udoh,1250273545
Bob-Manuel Udokwu,1246468161
Ugorji Okechuwu Ugorji,1247120199
Laz Unaogu,1250550076
Usman Bello Kumo,1173985656
Mariatu Bala Usman,1192201627
Musa Usman,1178635537
Maryam Uwais,1242701558
Ebikabowei Victor-Ben,1207390094
Adolphus Wabara,1248909385
Francis E. Waive,1226013667
Wale Oladipo,1224493610
Ezekiel Warigbani,1245604782
John Wash Pam,1227314171
Abdullahi Wuse,1140523031
Yahaya Madawaki,1229838076
Yusuf Buba Yakub,1249384599
Yakubu Umar Barde,1216648097
Binos Dauda Yaroe,1226318030
Saleh Shehu Yipmong,1201221700
Yusuf Adamu Gagdi,1236859640
Amina Zakari,1151698875
Mohamed Akotey,1191924002
Oumar Ba,1177650193
Alidou Barkire,1241584739
Boubacar Hama Beidi,1240799135
Mano Dayak,1241601548
Moussa Moumouni Djermakoye,1227768407
Abdoulkarim Goukoye,1167401003
Marcel Inné,1231186682
Souleymane Ly,1231188815
Mohamadou Djibrilla Maïga,1191916353
Sa'adatu Kolo,1152460082
Issoufou Saidou-Djermakoye,1177650722
Issoufou Sidibé,1227762370
Yacouba Sido,1177650740
Sadou Soloké,1172866016
Saloum Traoré,747227236
Djibo Yacouba,1238216072
Einar Thambarskelfir,1145167838
Salim bin Nasir bin Said Al Aufi,1241251699
Saud bin Hamoud bin Ahmed Al Habsi,1241249063
Saeed bin Hamoud bin Saeed al Maawali,1241250370
Salem bin Mohammed Al Mahrouqi,1248129143
Mohammed bin Said bin Khalfan Al Mamari,1241252689
Said bin Mohammed bin Ahmed Al Saqri,1241250445
Qais Mohammed Al Yousef,1249877304
Khalfan bin Saeed bin Mubarak al-Shueili,1241250091
Yusuf bin Alawi bin Abdullah,1245440780
Asa'ad bin Tariq,1229583882
Mahad Said Baawain,1241251598
Khalid bin Hilal Al Busaidi,1241131635
Malek Bin Sulaiman Al Ma'amari,1249356132
Khalid Al Mawali,1248475848
Moosa AbdulRahman Hassan,1216573194
Abdullah Al Saidi,1241135391
Hilal Al Sarmi,1250016264
Shihab bin Tariq,1249749949
Sultan bin Salem al-Habsi,1241135173
Taimur bin Asa'ad,1242707228
Fahr bin Taimur,1250254789
Abdul Gani (soldier),1246543437
Mufti Abdullah,1127228239
Jamil Ahmed,1222869680
Kamruddin Ahmed,1230198799
Ali Gul Sangi,1250508881
Qazi Khalid Ali,1211047318
Master Taj-ud-Din Ansari,1179026554
Ghulam Mohammed Baloch,1244647456
Shah Nawaz Bhutto,1248945428
Syed Ata-ul-Muhaimin Bukhari,1185328707
Chaudhry Abdul Rehman Khan,1224955194
Dewan Taimur Raja Chowdhury,1232078838
Mafiz Ali Chowdhury,1243860644
Zahur Ahmad Chowdhury,1243860749
Nazo Dharejo,1249869096
Abdul Ghafoor Khan Durrani,1212854333
Zulfiqar Halepoto,1184354734
Syed Shamsul Hasan,1232614245
Anwar Ali Hyder,1249769516
Muhammad Ishaq Khattak,1196215565
Mufti Jafar Hussain,1221486932
Ahmed E. H. Jaffer,1243671555
Mehrumal Jagwani,1211576717
Rustam Jamali,1248938217
Hyder Bux Jatoi,1250596353
Hamid Javaid,1218766989
Jamal Kakakhel,1081294446
Mian Muhibullah Kakakhel,1208795096
Niat Qabool Hayat Kakakhel,1242087910
Syed Kamal,1243664924
Kazi Abdul Kader,1245483033
Amir Habibullah Khan Saadi,1224530956
Khan Muhammad Khan,1232010425
Malik Allahyar Khan,1233679331
Omar Asghar Khan,1219831535
Rana Khudadad Khan,1220777640
Rao Muhammad Afzal Khan,1220862871
Mohammad Aslam Khan (Pakistan Peoples Party politician),1119146482
Tufail Ahmad Khan,1232902796
Wajih-uz-Zaman Khan,1236054107
Shahal Khan Khoso,1187604501
Mir Dariya Khan Khoso,1213788166
Naseer Khan Khoso,1229384884
Zahoor Hussain Khoso,1200588895
Mumtaz Hasan Kizilbash,1108260069
Abdul Aziz Kurd,1235267463
Dodo Maheri,1063428037
Fakir Abdul Mannan,1246008163
Khalid Mansoor,1152793398
Balach Marri,1249885794
Sheikh Manzar Masaud,1192587565
Inayatullah Khan Mashriqi,1248974565
Ali Khan Masood,1250589699
Maulana Bashir Ahmad Sialvi,1243072391
Salim Jan Khan Mazari,1141279171
Tofazzal Hossain Manik Miah,1235606534
Mir Hasem Ali,1237286854
Muhammad Aslam Butt,1243764046
Nepal Nag,1246482846
Syed Sajid Ali Naqvi,1244210224
Syed Nazrul Islam,1249862957
Haji Omar,1138121635
Saifullah Khan Paracha,1245829825
Habib ur Rahman (Indian National Army officer),1242611593
Sheikh Tariq Rasheed,1174047230
Chaudhry Muhammad Riaz,1249717582
Syed Ali Qutab Shah Rizvi,957488901
Syed Nasir Ali Rizvi,1230227995
Hafiz Saeed,1250457255
Sagheer Ahmad,1248056932
Muhammad Saifullah,1074313192
Saleem Khursheed Khokhar,1142155683
Pir Syed Mohammad Yaqoob Shah,1243072733
Zulfiqar Shah,1247169926
Mian Muhammad Shahnawaz,1214592851
Nawab Muhammad Khan Shahwani,1218353398
Shaikh Abdul Majeed Sindhi,1239051676
Shamsul Huq,1242147282
Khwaja Qamar ul Din Sialvi,1228728991
Moni Singh,1245361837
Seth Sukhdev,1184723748
Riffat Akbar Swati,1158294939
Syed Muhammad Dehlavi,1211727041
Habibullah Khan Tarin,1243399293
Mir Thebo,1245672846
Zille Huma Usman,1248671501
Fazaldad Wahla,1195142583
Kh. Abdul Samad Wani,1210469595
Mohammed Yahya,1214335942
Jahan Zeb of Swat,1230027776
Ubaidur Rahman Zia,1234231348
Abdelrahman al-Dajani,1244326603
Ziad Abu Ein,1249943445
Abu Omar Hassan,1249128280
Ibrahim Abu-Lughod,1183991193
Abdul-Ghani Al-Karmi,1242435573
Hossam Arafat (politician),1242025758
Salah al-Bardawil,1237818280
Mohammad Barghouti,1237838783
Omar Barghouti,1250015427
Fouad Bseiso,1150980915
Aref al-Dajani,1242025925
Ahmad Agha Duzdar,1243507818
Samir Abu Eisheh,1187367785
Faidi al-Alami,1242026097
Sulayman Al-Taji Faruqi,1247826532
Zaki al-Ghul,1175802577
Fadi al-Hadami,1167213794
Amin Abd al-Hadi,1242026041
Ghazi Hamad,1248646565
Osama Hamdan,1242587109
Hajj Essa Hamed,1163844068
Yahya Hammuda,1245328118
Muhammad Nimr al-Hawari,1233181500
Ahmed Hilmi Pasha,1249983397
Musa al-Husayni,1239246704
Salim al-Husayni,1242025951
Amin al-Husseini,1240504249
Jamil Mezher,1242788590
Ramiz Jaraisy,1242026198
Hussam ad-Din Jarallah,1242025822
Majdi Khaldi,1176162219
Khaled Aref,1242025839
Ahmed Khalidi,1184254007
Ruhi Khalidi,1250320337
Majdi al-Saleh,1245493417
Osama Mazini,1237977575
Isra al-Modallal,1211862876
Walid Muaqqat,1242026384
Musa Faidi al-Alami,1243507861
Raghib al-Nashashibi,1249734328
Ibrahim Nassar,1242026183
Nizar Awadallah,1247165748
Abdel Hafiz Nofal,1197647604
Osama Al Saadawi,1242025783
Abd al-Sattar Qasim,1189278545
Wajeeh Qassim,1242025811
Jibril Rajoub,1242906842
Abdullah Rimawi,1248662982
Kassim Rimawi,1245154719
Nabil Abu Rudeineh,1233713068
Raed Salah,1242629866
Azzam Shawwa,1179943461
Mohammad Shtayyeh,1244378815
Ahmad Shukeiri,1244906850
As'ad Shukeiri,1233217410
Hikmat Zaid,1249317579
Abbas Zaki,1250385725
Salim al-Za'nun,1232320404
Adel Zawati,1233403898
Ziad Al-Zaza,1149337843
Tawfiq Ziad,1237270006
Crispiano Adames,1179986072
Carlos Afu,1179631463
Roberto Alemán Zubieta,1185255049
Marco Ameglio,1009675699
José Domingo Arias,1246278068
José Isabel Blandón Castillo,1247550116
José Isabel Blandón Figueroa,1211248608
Edison Broce,1199618114
Harmodio Arias Cerjack,1112715613
Gil Colunje,1210905449
Antonio Dominguez Richa,1217671448
Carlos Duque,1246053940
Francisco Vicente de la Espriella,931641150
Enrique Geenzier,1247457080
Clara González,1231616496
Marcos Justine,1216597310
Julio Linares,1190557033
Ricardo Lombana,1232490398
Genaro López,1228695363
Victoriano Lorenzo,1229001493
Saúl Méndez,1237096541
Esther Neira de Calvo,1243597671
Manuel Noriega,1245953059
José de Obaldía,1208931405
Gumercinda Páez,1228695766
Rómulo Roux,1225824631
José Antonio Sossa,1227100716
Diógenes Vergara,1112714924
Alex Anisi,904399990
Abba Bina,1214592995
Cherubim Dambui,1171166173
Moses Maladina,1242121940
Ben Micah,1213179640
Noah Musingku,1242740358
Francis Ona,1243428822
Alexis Sarei,1242812265
Peter Tsiamalili,1242812227
Yali (politician),1213898789
Bernardino Cano Radil,1098691192
Aníbal Carrillo,1030234146
Juan Crisóstomo Centurión,1247102106
Juan Carlos Da Costa,1235699389
José Díaz de Bedoya,1216770558
Pedro Duarte (general),1249374531
Ticio Escobar,1231524781
José Félix Fernández Estigarribia,1190556161
Amilcar Ferreira,1234894290
Mario Ferreiro,1231919161
Lalo Gomes,1245142692
Domingo Gribeo,1172000080
Walter Harms,1245142840
Ramón Jiménez Gaona,1249934829
Fidel Maíz,1246554911
Óscar Rodríguez (Paraguayan politician),1231919214
Silvio Ovelar,1242348914
Vicente Rodríguez (politician),1095858144
Ramón Romero Roa,1098595270
Oscar Salomón (politician),1219775470
Marcial Samaniego,1239630218
Marcos Zeida,1177716891
Nelson Chui,1246359401
Fausto Alvarado,1246361641
Roger Amuruz,1231916441
Pedro Angulo Arana,1246359023
Carlos Arana,1246359867
Ezequiel Ataucusi,1246358888
Marcial Ayaipoma,1246361663
Susana Baca,1240385865
Alfonso Barrantes,1246360905
Jorge Basadre,1244724603
Carlos Basombrío Iglesias,1231783846
Carlos Bazán Zender,1246360102
Francisco Belaúnde,1246360103
Rodolfo Beltrán Bravo,1243025171
Carlos Boloña,1246361701
Luis Cáceres Velásquez,1246358892
Rogelio Canches,1225777652
Hipólito Chaiña,1180365426
Nazario Chávez Aliaga,1222223831
Fernando Cillóniz,1246359128
Ciro Castillo Rojo,1246359132
Héctor Cornejo Chávez,1171576540
Víctor Crisólogo,1231916577
Manuel Cipriano Dulanto,1225786332
Luis A. Eguiguren,1246360951
Víctor Espinoza Peña,1231916583
Vicente Flores (politician),1216869057
George Forsyth (footballer),1240185238
Hildebrando Fuentes,1231617337
Ronald Gamarra Herrera,1247351339
Carlos Gamarra Ugaz,1097472740
Rafael Arcangel Avalos Garcia,1246360477
Francisco de Paula González Vigil,1231224096
Julio Guzmán,1250035781
Richard Hancco,1232445054
Nadine Heredia,1246361479
Fernando Herrera Mamani,1246358822
Antonio Huachaca,1208241604
José Huerta,1231916025
José Gálvez Paz,1246361141
José Lucas Chaparro,1246361218
Josué Gutiérrez Cóndor,1246361478
Patricia Juárez,1245509105
Luis Felipe de Las Casas Grieve,1246359746
Nieves Limachi,1246358938
Rafael López Aliaga,1247375362
Santiago Manuin Valera,1225804950
Pedro Mas,1191894630
Oscar Mollohuanca,1212494983
Jorge Muñoz Wells,1246360135
Luis Nava Guibert,1245418844
Rosa María Ortiz,1153524408
Bruno Pacheco (politician),1137572008
Jorge Polar,1225819758
Jaime Quijandría Salmón,1247691970
Roberto Ramírez del Villar,1126338729
Ramón A. Chaparro,1219281849
Aníbal Ramón Ruffner,1231783765
José de la Riva-Agüero y Looz-Corswarem,1246361934
Roberto Sánchez Palomino,1231916423
Carlos Roca (politician),1246359984
Miguel Romero Sotelo,1250250117
Miguel Rosas,1010787172
José Faustino Sánchez Carrión,1240176723
Manuel Tovar y Chamorro,1245682396
Enrique Valderrama,1250393333
José Manuel Valdés,1241734628
Mario Vargas Llosa,1246698752
César Vásquez Bazán,1246360016
Walter Vásquez Vejarano,1176348609
Federico Villarreal,1231617134
Waldemar Cerrón,1244136533
María Zavala Valladares,1246371897
Claudio Zolla,1246361993
Victor Alter,1168282047
Szymon Askenazy,1192482735
Count Kasimir Felix Badeni,1247679202
Franciszek Bajorek,1242470999
Wojciech Bakun,1233129398
Jolanta Banach,1243636445
Bartosz Pastuszka,1249155890
Józef Berger,1236850450
Mateusz Berger,1213472678
Józef Biniszkiewicz,1242754142
Stefan Bobrowski,1249611620
Andrzej Bondarewski,1245228940
Zdzisław Bradel,1189448283
Józefa Bramowska,1214019932
Heinrich von Brühl,1245229396
Wiktor Budzyński,1242528969
Franciszek Bujak,1248050516
Andrzej Butra,1247358928
Florian Ceynowa,1232447067
Władysław Ciastoń,1209994622
Adolf Ciborowski,1218534256
Aleksy Ćwiakowski,1197729887
Jan Chryzostom Czapski,1185774040
Franciszek Dąbal,1209995791
Bronisław Dankowski,1102188013
Jerzy Derkacz,1101737672
Jerzy Dietl,1102717331
Robert Draba,1194123859
Lech Dymarski,1226772725
Tytus Działyński,1249379104
Mirosław Dzielski,1088837946
Henryk Dziewior,1188396388
Piotr Feliks,1072834360
Tadeusz Ferenc,1171893190
Bolesław Fleszar,1226773450
Agaton Giller,1220667014
Stanisław Gmitruk,1211173705
Franciszek Ksawery Godebski,1223761067
Tadeusz Górczyk,1106137366
Wacław Grzybowski,1063982572
Andrzej Gwiazda,1138768795
Stanisław Haller,1245975219
Joanna Hańderek,1178474394
Ze'ev Herring,1232098815
Emeryk August Hutten-Czapski,1246364394
Maksymilian Jackowski,1217070573
Zdzisława Janowska,1226776591
Władysław Leopold Jaworski,1173071624
Kazimierz Karwowski,1081490952
Anna Kędzierska,1120222716
Jan Kilian (politician),1172486409
Julian Klaczko,1193917777
Zenon Klemensiewicz,1242881006
Jan Klimek,1150057800
Karol Kniaziewicz,1231552107
Roman Knoll (politician),1148272129
Janusz Komender,1215847977
Antoni Kraszewski,1064004741
Jerzy Kulczycki,1247591673
Eryk Kurnatowski,1137544529
Jerzy Karol Kurnatowski,1224303564
Mikołaj Kurowski,1242123135
Karol Kuryluk,1200105875
Michał Łempicki,1247696632
Jerzy Jan Lerski,1181090239
Tadeusz Lewandowski,1218715295
Isaac Lewin,1236772917
Karol Libelt,1232447072
Henryk Lipszyc,1133210006
Jan Lityński,1226780635
Stanisław Lorentz,1245738442
Tomasz Łubieński,1209796335
Michal Mackevič,1211495242
Jan Mączyński,1248850324
Marcin Maranda,1147803226
Atanazy Miączyński,1245229298
Mieczysław Mickiewicz,1243053656
Miecław,1189529166
Liliya Moshechkova,1245229052
Tadeusz Mostowski,1240567544
Marian Moszoro,1191678421
Kazimierz Narutowicz,1238622294
Andrzej Niegolewski,1144195673
Szymon Niemiec,1247353227
Bonawentura Niemojowski,1246389291
Wincenty Niemojowski,1227716829
Jerzy Nos,1217940743
Mieczysław Nowicki,1190769165
Juliusz Nowina-Sokolnicki,1236944297
Wacław Olszak,1154954188
Antoni Jan Ostrowski,1063975014
Henryk Ostrowski,1098283125
Rudolf Paszek,1194017871
Grzegorz Piechowiak,1069129905
Kazimierz Pietkiewicz,1181733030
Leon Piniński,1240044986
Edward Pomorski,1148991951
Dominik Potocki,1245668822
Ignacy Potocki,1240698744
Gustaw Przeczek,1245986279
Karol Dominik Przezdziecki,1226787011
Włodzimierz Ptasznik,1068887021
Antoni Rajkiewicz,1245791138
Stanisław Rehman,1192859692
Józef Retinger,1226230716
Janusz Rewiński,1228652351
Michał Józef Römer,1228850625
Tadeusz Romer,1249165306
Adam Ronikier,1235389212
Jerzy Rutkowski,1223944550
Józef Rymer,1075462370
Lew Rywin,1219057658
Władysław Hieronim Sanguszko,1120684292
Aleksander Antoni Sapieha,1197150501
Filip Schleicher,1229803767
Mieczysław Serwiński,1209785731
Miriam Shaded,1244978770
Sieciech,1197260541
Skarbimir,1029938740
Stanisław Sławiński,1226789165
Krzysztof Smela,996003859
Paweł Soloch,1183001607
Florian Stablewski,1145554330
Walenty Stefański,1242851826
Stanisław Stempowski,1243331370
Zbigniew Stonoga,1246578638
Jan Suchorzewski,1145089938
Jerzy Swatoń,1234283402
Jakub Świnka,1236481637
Edward Szczepanik,1247954033
Stanisław Szczepanowski,1192530157
Tadeusz Szelachowski,1207788848
Roman Szełemej,1229243879
